"LAU2","sampY","sampM","sampD","variable1","variable2","Date"
"EE00100370140",2016,2,8,-0.620366677224124,15.9767124165224,"2016/2/8"
"EE00100370140",2016,2,9,0.0421158731442352,22.1098626103157,"2016/2/9"
"EE00100370140",2016,2,10,-0.910921648552446,17.845534575547,"2016/2/10"
"EE00100370140",2016,2,11,0.158028772404075,18.7984618916464,"2016/2/11"
"EE00100370140",2016,2,12,-0.654584643918818,15.6880766524002,"2016/2/12"
"EE00100370140",2016,2,13,1.76728726937265,17.2441813856722,"2016/2/13"
"EE00100370140",2016,2,15,0.716707476017206,22.1845729069155,"2016/2/15"
"EE00100370140",2016,2,14,0.910174229495227,19.7404306499554,"2016/2/14"
"EE00100370140",2016,2,16,0.384185357826345,18.6563215481595,"2016/2/16"
"EE00100370140",2016,2,17,1.68217608051942,20.8879251758129,"2016/2/17"
"EE00100370140",2016,2,18,-0.635736453948977,15.3888432505568,"2016/2/18"
"EE00100370140",2016,2,19,-0.461644730360566,17.0623668348454,"2016/2/19"
"EE00100370140",2016,2,20,1.43228223854166,22.8402593896954,"2016/2/20"
"EE00100370140",2016,2,21,-0.650696353310367,27.3737033960418,"2016/2/21"
"EE00100370140",2016,2,22,-0.207380743601965,20.0414694214036,"2016/2/22"
"EE00100370140",2016,2,23,-0.392807929441984,18.2007227272472,"2016/2/23"
"EE00100370140",2016,2,24,-0.319992868548507,18.0819988623528,"2016/2/24"
"EE00100370140",2016,2,25,-0.279113302976559,15.9557312138821,"2016/2/25"
"EE00100370140",2016,2,26,0.494188331267827,13.2433180252943,"2016/2/26"
"EE00100370140",2016,2,27,-0.177330482269606,16.2633297845508,"2016/2/27"
"EE00100370140",2016,2,28,-0.505957462114257,10.1524453047326,"2016/2/28"
"EE00100370140",2016,2,29,1.34303882517041,28.1066187329868,"2016/2/29"
"EE00100370198",2016,1,1,-0.214579408546869,21.4077231937068,"2016/1/1"
"EE00100370198",2015,12,31,-0.179556530043387,24.1476797483981,"2015/12/31"
"EE00100370198",2016,1,4,-0.100190741213562,21.6113123770289,"2016/1/4"
"EE00100370198",2016,1,2,0.712666307051405,19.0947125668853,"2016/1/2"
"EE00100370198",2016,1,3,-0.0735644041263263,17.7032575953503,"2016/1/3"
"EE00100370198",2016,1,5,-0.0376341714670479,24.5864963526466,"2016/1/5"
"EE00100370198",2016,1,6,-0.681660478755657,23.4235031911317,"2016/1/6"
"EE00100370198",2016,1,7,-0.324270272246319,16.2564349953811,"2016/1/7"
"EE00100370198",2016,1,8,0.0601604404345152,19.115772653356,"2016/1/8"
"EE00100370198",2016,1,9,-0.588894486259664,12.9542956296507,"2016/1/9"
"EE00100370198",2016,1,10,0.531496192632572,14.8994994574936,"2016/1/10"
"EE00100370198",2016,1,11,-1.51839408178679,19.7742095813912,"2016/1/11"
"EE00100370198",2016,1,12,0.306557860789766,33.6713953650637,"2016/1/12"
"EE00100370198",2016,1,13,-1.53644982353759,23.2445632285756,"2016/1/13"
"EE00100370198",2016,1,14,-0.300976126836611,25.011230903997,"2016/1/14"
"EE00100370198",2016,1,15,-0.528279904445006,27.6862370744916,"2016/1/15"
"EE00100370198",2016,1,16,-0.652094780680999,20.0610033911469,"2016/1/16"
"EE00100370198",2016,1,17,-0.0568967778473925,12.8328618512686,"2016/1/17"
"EE00100370198",2016,1,18,-1.91435942568001,20.9129805223007,"2016/1/18"
"EE00100370198",2016,1,19,1.17658331201856,16.8307241837759,"2016/1/19"
"EE00100370198",2016,1,20,-1.664972436212,13.707969908655,"2016/1/20"
"EE00100370198",2016,1,21,-0.463530401472386,12.2193394166111,"2016/1/21"
"EE00100370198",2016,1,22,-1.11592010504285,18.3825329721255,"2016/1/22"
"EE00100370198",2016,1,23,-0.750819001193448,28.7903939632111,"2016/1/23"
"EE00100370198",2016,1,24,2.08716654562835,25.5946977379465,"2016/1/24"
"EE00100370198",2016,1,25,0.0173956196932517,23.8633553294433,"2016/1/25"
"EE00100370198",2016,1,26,-1.28630053043433,18.4476446170985,"2016/1/26"
"EE00100370198",2016,1,27,-1.64060553441858,18.6601170536114,"2016/1/27"
"EE00100370198",2016,1,28,0.450187101272656,24.3277803170559,"2016/1/28"
"EE00100370198",2016,1,29,-0.018559832714638,19.9014370699715,"2016/1/29"
"EE00100370198",2016,1,30,-0.318068374543844,15.5039807996465,"2016/1/30"
"EE00100370198",2016,1,31,-0.929362147453702,17.9970507534492,"2016/1/31"
"EE00100370198",2016,2,1,-1.48746031014148,21.7720848499739,"2016/2/1"
"EE00100370198",2016,2,2,-1.07519229661568,26.4652990829453,"2016/2/2"
"EE00100370198",2016,2,3,1.00002880371391,21.1113065093452,"2016/2/3"
"EE00100370198",2016,2,4,-0.621266694796823,20.6530664472514,"2016/2/4"
"EE00100370198",2016,2,5,-1.38442684738449,7.41659662917243,"2016/2/5"
"EE00100370198",2016,2,6,1.86929062242358,22.6031777541577,"2016/2/6"
"EE00100370198",2016,2,7,0.425100377372448,23.4430717288492,"2016/2/7"
"EE00100370198",2016,2,8,-0.238647100913033,24.4465483959577,"2016/2/8"
"EE00100370198",2016,2,9,1.05848304870902,20.8544004087995,"2016/2/9"
"EE00100370198",2016,2,10,0.886422651374936,19.1119717878673,"2016/2/10"
"EE00100370198",2016,2,11,-0.619243048231147,27.912022118312,"2016/2/11"
"EE00100370198",2016,2,12,2.20610246454047,16.5994134375179,"2016/2/12"
"EE00100370198",2016,2,13,-0.255027030141015,18.7961494715901,"2016/2/13"
"EE00100370198",2016,2,15,-1.42449465021281,17.2186580112427,"2016/2/15"
"EE00100370198",2016,2,14,-0.144399601954219,22.2471005008165,"2016/2/14"
"EE00100370198",2016,2,16,0.207538339232345,23.773852776236,"2016/2/16"
"EE00100370198",2016,2,17,2.30797839905936,14.4377626969505,"2016/2/17"
"EE00100370198",2016,2,18,0.105802367893711,16.5103599778041,"2016/2/18"
"EE00100370198",2016,2,19,0.456998805423414,18.2057599121203,"2016/2/19"
"EE00100370198",2016,2,20,-0.077152935356531,20.4123899205673,"2016/2/20"
"EE00100370198",2016,2,21,-0.334000842366544,17.4351020089508,"2016/2/21"
"EE00100370198",2016,2,22,-0.0347260283112762,14.1901557280805,"2016/2/22"
"EE00100370198",2016,2,23,0.787639605630162,26.3385408315282,"2016/2/23"
"EE00100370198",2016,2,24,2.07524500865228,21.948607200216,"2016/2/24"
"EE00100370198",2016,2,25,1.02739243876377,26.6582723805813,"2016/2/25"
"EE00100370198",2016,2,26,1.2079083983867,16.8377091393355,"2016/2/26"
"EE00100370198",2016,2,27,-1.23132342155804,29.4804317811514,"2016/2/27"
"EE00100370198",2016,2,28,0.983895570053379,16.7212861350416,"2016/2/28"
"EE00100370198",2016,2,29,0.219924803660651,18.9595778987603,"2016/2/29"
"EE00100370245",2016,1,1,-1.46725002909224,22.7273710900805,"2016/1/1"
"EE00100370245",2015,12,31,0.521022742648139,18.7094250007768,"2015/12/31"
"EE00100370245",2016,1,4,-0.158754604716016,21.5899386797304,"2016/1/4"
"EE00100370245",2016,1,2,1.4645873119698,19.1563935424521,"2016/1/2"
"EE00100370245",2016,1,3,-0.766081999604665,18.9071606442616,"2016/1/3"
"EE00100370245",2016,1,5,-0.430211753928547,24.368907966609,"2016/1/5"
"EE00100370245",2016,1,6,-0.926109497377437,16.2315388766165,"2016/1/6"
"EE00100370245",2016,1,7,-0.17710396143654,25.1329284432989,"2016/1/7"
"EE00100370245",2016,1,8,0.402011779486338,24.2671432748655,"2016/1/8"
"EE00100370245",2016,1,9,-0.731748173119606,19.6698936571418,"2016/1/9"
"EE00100370245",2016,1,10,0.830373167981674,17.3281015986398,"2016/1/10"
"EE00100370245",2016,1,11,-1.20808278630446,24.7939910531014,"2016/1/11"
"EE00100370245",2016,1,12,-1.04798441280774,20.0320365119635,"2016/1/12"
"EE00100370245",2016,1,13,1.44115770684428,16.8842773012293,"2016/1/13"
"EE00100370245",2016,1,14,-1.01584746530465,27.5172309208154,"2016/1/14"
"EE00100370245",2016,1,15,0.411974712317515,23.8580735854231,"2016/1/15"
"EE00100370245",2016,1,16,-0.38107605110892,25.0708097858413,"2016/1/16"
"EE00100370245",2016,1,17,0.409401839650934,16.7937006763057,"2016/1/17"
"EE00100370245",2016,1,18,1.68887328620405,19.8603479175397,"2016/1/18"
"EE00100370245",2016,1,19,1.58658843344197,23.7077237437392,"2016/1/19"
"EE00100370245",2016,1,20,-0.330907800682766,27.1032884960503,"2016/1/20"
"EE00100370245",2016,1,21,-2.28523553529247,19.5391492804213,"2016/1/21"
"EE00100370245",2016,1,22,2.49766158983416,22.8388407545525,"2016/1/22"
"EE00100370245",2016,1,23,0.667066166765493,29.4199528663863,"2016/1/23"
"EE00100370245",2016,1,24,0.5413273359637,18.6802101762676,"2016/1/24"
"EE00100370245",2016,1,25,-0.0133995231459087,21.7801863736128,"2016/1/25"
"EE00100370245",2016,1,26,0.510108422952926,24.4138319513964,"2016/1/26"
"EE00100370245",2016,1,27,-0.164375831769667,14.3226156486648,"2016/1/27"
"EE00100370245",2016,1,28,0.420694643254513,25.1499480126399,"2016/1/28"
"EE00100370245",2016,1,29,-0.400246743977644,23.3339582162712,"2016/1/29"
"EE00100370245",2016,1,30,-1.37020787754746,21.1141422358045,"2016/1/30"
"EE00100370245",2016,1,31,0.987838267454879,24.7205447870017,"2016/1/31"
"EE00100370245",2016,2,1,1.51974502549955,25.7625681713125,"2016/2/1"
"EE00100370245",2016,2,2,-0.308740569225614,31.1982412494266,"2016/2/2"
"EE00100370245",2016,2,3,-1.25328975560769,20.6532131154085,"2016/2/3"
"EE00100370245",2016,2,4,0.642241305677824,25.3956847978683,"2016/2/4"
"EE00100370245",2016,2,5,-0.0447091368939791,12.9364723845241,"2016/2/5"
"EE00100370245",2016,2,6,-1.73321840682484,22.7224235663819,"2016/2/6"
"EE00100370245",2016,2,7,0.00213185968026965,20.2050428401541,"2016/2/7"
"EE00100370245",2016,2,8,-0.630300333928146,16.2009601689866,"2016/2/8"
"EE00100370245",2016,2,9,-0.340968579860405,23.4890706730978,"2016/2/9"
"EE00100370245",2016,2,10,-1.15657236263585,8.9251205811704,"2016/2/10"
"EE00100370245",2016,2,11,1.80314190791747,24.3523876400665,"2016/2/11"
"EE00100370245",2016,2,12,-0.331132036391221,25.2385923005906,"2016/2/12"
"EE00100370245",2016,2,13,-1.60551341225308,17.980716931377,"2016/2/13"
"EE00100370245",2016,2,15,0.197193438739481,15.7633570309746,"2016/2/15"
"EE00100370245",2016,2,14,0.263175646405474,25.7806415525196,"2016/2/14"
"EE00100370245",2016,2,16,-0.985826700409291,21.1018688758696,"2016/2/16"
"EE00100370245",2016,2,17,-2.88892067167955,22.3081910364403,"2016/2/17"
"EE00100370245",2016,2,18,-0.640481702565115,24.9059657243505,"2016/2/18"
"EE00100370245",2016,2,19,0.570507635920485,13.8512397557362,"2016/2/19"
"EE00100370245",2016,2,20,-0.05972327604261,13.8615369361746,"2016/2/20"
"EE00100370245",2016,2,21,-0.0981787440052344,27.4791552623703,"2016/2/21"
"EE00100370245",2016,2,22,0.560820728620116,18.9666605370556,"2016/2/22"
"EE00100370245",2016,2,23,-1.18645863857947,14.8298428289717,"2016/2/23"
"EE00100370245",2016,2,24,1.09677704427424,26.3468750847917,"2016/2/24"
"EE00100370245",2016,2,25,-0.00534402827816569,30.0520632378102,"2016/2/25"
"EE00100370245",2016,2,26,0.707310667398079,22.2833709671511,"2016/2/26"
"EE00100370245",2016,2,27,1.03410773473746,12.0034972514433,"2016/2/27"
"EE00100370245",2016,2,28,0.223480414915304,9.4101557725585,"2016/2/28"
"EE00100370245",2016,2,29,-0.878707612866019,19.465310411257,"2016/2/29"
"EE00100370295",2016,1,1,1.16296455596733,18.9715209195946,"2016/1/1"
"EE00100370295",2015,12,31,-2.00016494478548,29.600547901904,"2015/12/31"
"EE00100370295",2016,1,4,-0.544790740001725,12.9916839371054,"2016/1/4"
"EE00100370295",2016,1,2,-0.255670709156989,12.5566826330435,"2016/1/2"
"EE00100370295",2016,1,3,-0.166121036765006,22.8748362286512,"2016/1/3"
"EE00100370295",2016,1,5,1.02046390878411,15.8844063685153,"2016/1/5"
"EE00100370295",2016,1,6,0.136221893102778,19.718757330986,"2016/1/6"
"EE00100370295",2016,1,7,0.407167603423836,13.2363890430882,"2016/1/7"
"EE00100370295",2016,1,8,-0.0696548130129049,16.6318617637142,"2016/1/8"
"EE00100370295",2016,1,9,-0.247664341619331,28.4623730808124,"2016/1/9"
"EE00100370295",2016,1,10,0.69555080661964,24.6905433926123,"2016/1/10"
"EE00100370295",2016,1,11,1.1462283572158,26.2536748950311,"2016/1/11"
"EE00100370295",2016,1,12,-2.40309621489187,21.85520297958,"2016/1/12"
"EE00100370295",2016,1,13,0.572739555245841,20.2400839140626,"2016/1/13"
"EE00100370295",2016,1,14,0.374724406778655,27.8183454120734,"2016/1/14"
"EE00100370295",2016,1,15,-0.425267721556076,16.6993901258243,"2016/1/15"
"EE00100370295",2016,1,16,0.951012807576816,21.6200047512501,"2016/1/16"
"EE00100370295",2016,1,17,-0.389237181718379,25.205723386644,"2016/1/17"
"EE00100370295",2016,1,18,-0.284330661799574,22.0965674172545,"2016/1/18"
"EE00100370295",2016,1,19,0.857409778079803,26.5302660323032,"2016/1/19"
"EE00100370295",2016,1,20,1.7196272991206,12.7802591227931,"2016/1/20"
"EE00100370295",2016,1,21,0.270054900937229,14.4267987710043,"2016/1/21"
"EE00100370295",2016,1,22,-0.42218400978764,20.5520291560566,"2016/1/22"
"EE00100370295",2016,1,23,-1.18911329485959,17.621584827767,"2016/1/23"
"EE00100370295",2016,1,24,-0.33103297887901,24.6457203088766,"2016/1/24"
"EE00100370295",2016,1,25,-0.939829326510021,10.5635406161401,"2016/1/25"
"EE00100370295",2016,1,26,-0.258932583118785,21.5874989693096,"2016/1/26"
"EE00100370295",2016,1,27,0.394379168221572,22.6012517456221,"2016/1/27"
"EE00100370295",2016,1,28,-0.851857092023863,26.4336503887351,"2016/1/28"
"EE00100370295",2016,1,29,2.64916688109488,14.5343147800468,"2016/1/29"
"EE00100370295",2016,1,30,0.156011675665079,17.5985798203403,"2016/1/30"
"EE00100370295",2016,1,31,1.13020726745494,19.7978231907594,"2016/1/31"
"EE00100370295",2016,2,1,-2.28912397984011,22.2011100040756,"2016/2/1"
"EE00100370295",2016,2,2,0.741001157195439,17.4733459303383,"2016/2/2"
"EE00100370295",2016,2,3,-1.31624516045156,12.3621021018331,"2016/2/3"
"EE00100370295",2016,2,4,0.919803677609141,17.7584126912571,"2016/2/4"
"EE00100370295",2016,2,5,0.398130155451956,26.7088599250794,"2016/2/5"
"EE00100370295",2016,2,6,-0.407528579269772,20.3410449890096,"2016/2/6"
"EE00100370295",2016,2,7,1.32425863017727,23.4855624692888,"2016/2/7"
"EE00100370295",2016,2,8,-0.70123166924692,18.7178345020533,"2016/2/8"
"EE00100370295",2016,2,9,-0.580614304240536,15.4480651730581,"2016/2/9"
"EE00100370295",2016,2,10,-1.00107218102542,16.9872893722244,"2016/2/10"
"EE00100370295",2016,2,11,-0.668178606753393,16.3698262800447,"2016/2/11"
"EE00100370295",2016,2,12,0.945184953373082,24.5575403053705,"2016/2/12"
"EE00100370295",2016,2,13,0.433702149545162,20.7700122182717,"2016/2/13"
"EE00100370295",2016,2,15,1.00515921767704,11.8257272998354,"2016/2/15"
"EE00100370295",2016,2,14,-0.390118664053679,25.5048587986929,"2016/2/14"
"EE00100370295",2016,2,16,0.376370291774648,24.2413905379534,"2016/2/16"
"EE00100370295",2016,2,17,0.244164924486494,15.4968607986321,"2016/2/17"
"EE00100370295",2016,2,18,-1.42625734238254,21.1319923219841,"2016/2/18"
"EE00100370295",2016,2,19,1.77842928747545,26.7918620660408,"2016/2/19"
"EE00100370295",2016,2,20,0.134447660933676,16.3557103422553,"2016/2/20"
"EE00100370295",2016,2,21,0.765598999157864,18.8157557234707,"2016/2/21"
"EE00100370295",2016,2,22,0.955136676908982,23.9639228327249,"2016/2/22"
"EE00100370295",2016,2,23,-0.0505657014422701,22.0967867909743,"2016/2/23"
"EE00100370295",2016,2,24,-0.305815419766971,16.1857853308501,"2016/2/24"
"EE00100370295",2016,2,25,0.893673702425513,19.0469956447278,"2016/2/25"
"EE00100370295",2016,2,26,-1.0472981490613,21.177655590815,"2016/2/26"
"EE00100370295",2016,2,27,1.97133738622415,19.253428802956,"2016/2/27"
"EE00100370295",2016,2,28,-0.383632106288362,11.4347546563731,"2016/2/28"
"EE00100370295",2016,2,29,1.65414530227499,13.0185462364632,"2016/2/29"
"EE00100370296",2016,1,1,1.51221269395063,19.9131746132062,"2016/1/1"
"EE00100370296",2015,12,31,0.082965733585914,2.58809544950111,"2015/12/31"
"EE00100370296",2016,1,4,0.5672209148515,19.8154820272815,"2016/1/4"
"EE00100370296",2016,1,2,-1.02454847953446,13.681542300526,"2016/1/2"
"EE00100370296",2016,1,3,0.323006503022436,21.7257337811054,"2016/1/3"
"EE00100370296",2016,1,5,1.04361245835618,14.5047929946089,"2016/1/5"
"EE00100370296",2016,1,6,0.0990784868971982,16.0963402273832,"2016/1/6"
"EE00100370296",2016,1,7,-0.45413690915436,26.9996562840705,"2016/1/7"
"EE00100370296",2016,1,8,-0.65578185245044,12.4846875380851,"2016/1/8"
"EE00100370296",2016,1,9,-0.0359224226225114,19.5701301929952,"2016/1/9"
"EE00100370296",2016,1,10,1.0691614606768,21.8778426456412,"2016/1/10"
"EE00100370296",2016,1,11,-0.483974930301277,18.3131906140598,"2016/1/11"
"EE00100370296",2016,1,12,-0.121010111327444,22.724336460793,"2016/1/12"
"EE00100370296",2016,1,13,-1.29414000382084,22.6769309931413,"2016/1/13"
"EE00100370296",2016,1,14,0.494312836014856,18.825295914025,"2016/1/14"
"EE00100370296",2016,1,15,1.30790152011415,20.6526943542236,"2016/1/15"
"EE00100370296",2016,1,16,1.49704100940278,20.9927771103895,"2016/1/16"
"EE00100370296",2016,1,17,0.814702730897356,18.8420450978454,"2016/1/17"
"EE00100370296",2016,1,18,-1.86978879020261,14.9139250792622,"2016/1/18"
"EE00100370296",2016,1,19,0.48202950412376,26.3057660974556,"2016/1/19"
"EE00100370296",2016,1,20,0.456135603301202,17.8626514346202,"2016/1/20"
"EE00100370296",2016,1,21,-0.353400285829911,22.8155732345167,"2016/1/21"
"EE00100370296",2016,1,22,0.170489470947982,14.9106460627147,"2016/1/22"
"EE00100370296",2016,1,23,-0.864035954126904,21.253910281769,"2016/1/23"
"EE00100370296",2016,1,24,0.679230774015656,27.9443135541563,"2016/1/24"
"EE00100370296",2016,1,25,-0.327101014653104,20.1182402732386,"2016/1/25"
"EE00100370296",2016,1,26,-1.56908218514395,7.32670064620606,"2016/1/26"
"EE00100370296",2016,1,27,-0.367450756170482,30.3451067662435,"2016/1/27"
"EE00100370296",2016,1,28,1.36443492906985,26.5494825027988,"2016/1/28"
"EE00100370296",2016,1,29,-0.334281364731164,9.88013576538844,"2016/1/29"
"EE00100370296",2016,1,30,0.732750042209102,13.2808685735969,"2016/1/30"
"EE00100370296",2016,1,31,0.946585640197786,15.9321365511246,"2016/1/31"
"EE00100370296",2016,2,1,0.00439870432637403,27.1184404153294,"2016/2/1"
"EE00100370296",2016,2,2,-0.352322305549849,19.0889221168884,"2016/2/2"
"EE00100370296",2016,2,3,-0.529695509133504,17.7274670135246,"2016/2/3"
"EE00100370296",2016,2,4,0.739589225574796,15.77674077322,"2016/2/4"
"EE00100370296",2016,2,5,-1.06345741548281,22.2603460292209,"2016/2/5"
"EE00100370296",2016,2,6,0.2462108435364,19.8773648295332,"2016/2/6"
"EE00100370296",2016,2,7,-0.289499366564312,15.1467047555744,"2016/2/7"
